id	port_status	implementation	legacy_field	legacy_class	old_texture	new_texture	old_zh_cn	new_zh_cn	legacy_block_item	initializer
rbmk_fuel_zfb_bismuth	formal	HbmItems	rbmk_fuel_zfb_bismuth	ItemRBMKRod	True	True	True	True	False	rbmk_fuel_zfb_bismuth = (ItemRBMKRod) new ItemRBMKRod(rbmk_pellet_zfb_bismuth) .setYield(50000000D) .setStats(20) .setFunction(EnumBurnFunc.SQUARE_ROOT) .setHeat(1.75D) .setMeltingPoint(2744) .setTint(tintZirconium).setUnlocalizedName("rbmk_fuel_zfb_bismuth").setTextureName(RefStrings.MODID + ":rbmk_fuel_zfb_bismuth")
rbmk_fuel_zfb_pu241	formal	HbmItems	rbmk_fuel_zfb_pu241	ItemRBMKRod	True	True	True	True	False	rbmk_fuel_zfb_pu241 = (ItemRBMKRod) new ItemRBMKRod(rbmk_pellet_zfb_pu241) .setYield(50000000D) .setStats(20) .setFunction(EnumBurnFunc.SQUARE_ROOT) .setMeltingPoint(2865) .setTint(tintZirconium).setUnlocalizedName("rbmk_fuel_zfb_pu241").setTextureName(RefStrings.MODID + ":rbmk_fuel_zfb_pu241")
rbmk_lid	formal	HbmItems	rbmk_lid	ItemRBMKLid	True	True	True	True	False	rbmk_lid = new ItemRBMKLid().setUnlocalizedName("rbmk_lid").setCreativeTab(MainRegistry.controlTab).setTextureName(RefStrings.MODID + ":rbmk_lid")
rbmk_lid_glass	formal	HbmItems	rbmk_lid_glass	ItemRBMKLid	True	True	True	True	False	rbmk_lid_glass = new ItemRBMKLid().setUnlocalizedName("rbmk_lid_glass").setCreativeTab(MainRegistry.controlTab).setTextureName(RefStrings.MODID + ":rbmk_lid_glass")
rbmk_pellet_balefire	formal	HbmItems	rbmk_pellet_balefire	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_balefire = (ItemRBMKPellet) new ItemRBMKPellet("Draconic Flames").disableXenon().setUnlocalizedName("rbmk_pellet_balefire").setTextureName(RefStrings.MODID + ":rbmk_pellet_balefire")
rbmk_pellet_balefire_gold	formal	HbmItems	rbmk_pellet_balefire_gold	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_balefire_gold = (ItemRBMKPellet) new ItemRBMKPellet("Antihydrogen in a Magnetized Gold-198 Lattice").disableXenon().setUnlocalizedName("rbmk_pellet_balefire_gold").setTextureName(RefStrings.MODID + ":rbmk_pellet_balefire_gold")
rbmk_pellet_drx	formal	HbmItems	rbmk_pellet_drx	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_drx = (ItemRBMKPellet) new ItemRBMKPellet(EnumChatFormatting.OBFUSCATED + "can't you hear, can't you hear the thunder?").setUnlocalizedName("rbmk_pellet_drx").setTextureName(RefStrings.MODID + ":rbmk_pellet_drx")
rbmk_pellet_flashlead	formal	HbmItems	rbmk_pellet_flashlead	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_flashlead = (ItemRBMKPellet) new ItemRBMKPellet("Antihydrogen confined by a Magnetized Gold-198 and Lead-209 Lattice").disableXenon().setUnlocalizedName("rbmk_pellet_flashlead").setTextureName(RefStrings.MODID + ":rbmk_pellet_flashlead")
rbmk_pellet_hea241	formal	HbmItems	rbmk_pellet_hea241	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_hea241 = (ItemRBMKPellet) new ItemRBMKPellet("Highly Enriched Americium-241").setUnlocalizedName("rbmk_pellet_hea241").setTextureName(RefStrings.MODID + ":rbmk_pellet_hea241")
rbmk_pellet_hea242	formal	HbmItems	rbmk_pellet_hea242	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_hea242 = (ItemRBMKPellet) new ItemRBMKPellet("Highly Enriched Americium-242").setUnlocalizedName("rbmk_pellet_hea242").setTextureName(RefStrings.MODID + ":rbmk_pellet_hea242")
rbmk_pellet_heaus	formal	HbmItems	rbmk_pellet_heaus	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_heaus = (ItemRBMKPellet) new ItemRBMKPellet("Highly Enriched Australium (Ayerite)").setUnlocalizedName("rbmk_pellet_heaus").setTextureName(RefStrings.MODID + ":rbmk_pellet_heaus")
rbmk_pellet_hen	formal	HbmItems	rbmk_pellet_hen	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_hen = (ItemRBMKPellet) new ItemRBMKPellet("Highly Enriched Neptunium-237").setUnlocalizedName("rbmk_pellet_hen").setTextureName(RefStrings.MODID + ":rbmk_pellet_hen")
rbmk_pellet_hep239	formal	HbmItems	rbmk_pellet_hep239	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_hep239 = (ItemRBMKPellet) new ItemRBMKPellet("Highly Enriched Plutonium-239").setUnlocalizedName("rbmk_pellet_hep239").setTextureName(RefStrings.MODID + ":rbmk_pellet_hep239")
rbmk_pellet_hep241	formal	HbmItems	rbmk_pellet_hep241	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_hep241 = (ItemRBMKPellet) new ItemRBMKPellet("Highly Enriched Plutonium-241").setUnlocalizedName("rbmk_pellet_hep241").setTextureName(RefStrings.MODID + ":rbmk_pellet_hep241")
rbmk_pellet_hes	formal	HbmItems	rbmk_pellet_hes	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_hes = (ItemRBMKPellet) new ItemRBMKPellet("Highly Enriched Schrabidium-326").setUnlocalizedName("rbmk_pellet_hes").setTextureName(RefStrings.MODID + ":rbmk_pellet_hes")
rbmk_pellet_heu233	formal	HbmItems	rbmk_pellet_heu233	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_heu233 = (ItemRBMKPellet) new ItemRBMKPellet("Highly Enriched Uranium-233").setUnlocalizedName("rbmk_pellet_heu233").setTextureName(RefStrings.MODID + ":rbmk_pellet_heu233")
rbmk_pellet_heu235	formal	HbmItems	rbmk_pellet_heu235	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_heu235 = (ItemRBMKPellet) new ItemRBMKPellet("Highly Enriched Uranium-235").setUnlocalizedName("rbmk_pellet_heu235").setTextureName(RefStrings.MODID + ":rbmk_pellet_heu235")
rbmk_pellet_lea	formal	HbmItems	rbmk_pellet_lea	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_lea = (ItemRBMKPellet) new ItemRBMKPellet("Low Enriched Americium-242").setUnlocalizedName("rbmk_pellet_lea").setTextureName(RefStrings.MODID + ":rbmk_pellet_lea")
rbmk_pellet_leaus	formal	HbmItems	rbmk_pellet_leaus	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_leaus = (ItemRBMKPellet) new ItemRBMKPellet("Low Enriched Australium (Tasmanite)").setUnlocalizedName("rbmk_pellet_leaus").setTextureName(RefStrings.MODID + ":rbmk_pellet_leaus")
rbmk_pellet_lep	formal	HbmItems	rbmk_pellet_lep	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_lep = (ItemRBMKPellet) new ItemRBMKPellet("Low Enriched Plutonium-239").setUnlocalizedName("rbmk_pellet_lep").setTextureName(RefStrings.MODID + ":rbmk_pellet_lep")
rbmk_pellet_les	formal	HbmItems	rbmk_pellet_les	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_les = (ItemRBMKPellet) new ItemRBMKPellet("Low Enriched Schrabidium-326").setUnlocalizedName("rbmk_pellet_les").setTextureName(RefStrings.MODID + ":rbmk_pellet_les")
rbmk_pellet_mea	formal	HbmItems	rbmk_pellet_mea	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_mea = (ItemRBMKPellet) new ItemRBMKPellet("Medium Enriched Americium-242").setUnlocalizedName("rbmk_pellet_mea").setTextureName(RefStrings.MODID + ":rbmk_pellet_mea")
rbmk_pellet_men	formal	HbmItems	rbmk_pellet_men	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_men = (ItemRBMKPellet) new ItemRBMKPellet("Medium Enriched Neptunium-237").setUnlocalizedName("rbmk_pellet_men").setTextureName(RefStrings.MODID + ":rbmk_pellet_men")
rbmk_pellet_mep	formal	HbmItems	rbmk_pellet_mep	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_mep = (ItemRBMKPellet) new ItemRBMKPellet("Medium Enriched Plutonium-239").setUnlocalizedName("rbmk_pellet_mep").setTextureName(RefStrings.MODID + ":rbmk_pellet_mep")
rbmk_pellet_mes	formal	HbmItems	rbmk_pellet_mes	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_mes = (ItemRBMKPellet) new ItemRBMKPellet("Medium Enriched Schrabidium-326").setUnlocalizedName("rbmk_pellet_mes").setTextureName(RefStrings.MODID + ":rbmk_pellet_mes")
rbmk_pellet_meu	formal	HbmItems	rbmk_pellet_meu	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_meu = (ItemRBMKPellet) new ItemRBMKPellet("Medium Enriched Uranium-235").setUnlocalizedName("rbmk_pellet_meu").setTextureName(RefStrings.MODID + ":rbmk_pellet_meu")
rbmk_pellet_mox	formal	HbmItems	rbmk_pellet_mox	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_mox = (ItemRBMKPellet) new ItemRBMKPellet("Mixed MEU & LEP Oxide").setUnlocalizedName("rbmk_pellet_mox").setTextureName(RefStrings.MODID + ":rbmk_pellet_mox")
rbmk_pellet_po210be	formal	HbmItems	rbmk_pellet_po210be	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_po210be = (ItemRBMKPellet) new ItemRBMKPellet("Polonium-210 & Beryllium Neutron Source").disableXenon().setUnlocalizedName("rbmk_pellet_po210be").setTextureName(RefStrings.MODID + ":rbmk_pellet_po210be")
rbmk_pellet_pu238be	formal	HbmItems	rbmk_pellet_pu238be	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_pu238be = (ItemRBMKPellet) new ItemRBMKPellet("Plutonium-238 & Beryllium Neutron Source").setUnlocalizedName("rbmk_pellet_pu238be").setTextureName(RefStrings.MODID + ":rbmk_pellet_pu238be")
rbmk_pellet_ra226be	formal	HbmItems	rbmk_pellet_ra226be	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_ra226be = (ItemRBMKPellet) new ItemRBMKPellet("Radium-226 & Beryllium Neutron Source").disableXenon().setUnlocalizedName("rbmk_pellet_ra226be").setTextureName(RefStrings.MODID + ":rbmk_pellet_ra226be")
rbmk_pellet_thmeu	formal	HbmItems	rbmk_pellet_thmeu	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_thmeu = (ItemRBMKPellet) new ItemRBMKPellet("Thorium with MEU Driver Fuel").setUnlocalizedName("rbmk_pellet_thmeu").setTextureName(RefStrings.MODID + ":rbmk_pellet_thmeu")
rbmk_pellet_ueu	formal	HbmItems	rbmk_pellet_ueu	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_ueu = (ItemRBMKPellet) new ItemRBMKPellet("Unenriched Uranium").setUnlocalizedName("rbmk_pellet_ueu").setTextureName(RefStrings.MODID + ":rbmk_pellet_ueu")
rbmk_pellet_uzh	formal	HbmItems	rbmk_pellet_uzh	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_uzh = (ItemRBMKPellet) new ItemRBMKPellet("Uranium Zirconium Hydride").setUnlocalizedName("rbmk_pellet_uzh").setTextureName(RefStrings.MODID + ":rbmk_pellet_uzh")
rbmk_pellet_zfb_am_mix	formal	HbmItems	rbmk_pellet_zfb_am_mix	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_zfb_am_mix = (ItemRBMKPellet) new ItemRBMKPellet("Zirconium Fast Breeder - HEP-241#MEA").setUnlocalizedName("rbmk_pellet_zfb_am_mix").setTextureName(RefStrings.MODID + ":rbmk_pellet_zfb_am_mix")
rbmk_pellet_zfb_bismuth	formal	HbmItems	rbmk_pellet_zfb_bismuth	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_zfb_bismuth = (ItemRBMKPellet) new ItemRBMKPellet("Zirconium Fast Breeder - LEU/HEP-241#Bi").setUnlocalizedName("rbmk_pellet_zfb_bismuth").setTextureName(RefStrings.MODID + ":rbmk_pellet_zfb_bismuth")
rbmk_pellet_zfb_pu241	formal	HbmItems	rbmk_pellet_zfb_pu241	ItemRBMKPellet	True	True	True	True	False	rbmk_pellet_zfb_pu241 = (ItemRBMKPellet) new ItemRBMKPellet("Zirconium Fast Breeder - HEU-235/HEP-240#Pu-241").setUnlocalizedName("rbmk_pellet_zfb_pu241").setTextureName(RefStrings.MODID + ":rbmk_pellet_zfb_pu241")
rbmk_tool	formal	HbmItems	rbmk_tool	ItemRBMKTool	True	True	True	True	False	rbmk_tool = new ItemRBMKTool().setUnlocalizedName("rbmk_tool").setMaxStackSize(1).setCreativeTab(MainRegistry.consumableTab).setTextureName(RefStrings.MODID + ":rbmk_tool")
reacher	formal	HbmItems	reacher	Item	True	True	True	True	False	reacher = new Item().setUnlocalizedName("reacher").setMaxStackSize(1).setFull3D().setCreativeTab(MainRegistry.controlTab).setTextureName(RefStrings.MODID + ":reacher")
reactor_core	formal	HbmItems	reactor_core	Item	True	True	True	True	False	reactor_core = new Item().setUnlocalizedName("reactor_core").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":reactor_core")
reactor_sensor	formal	HbmItems	reactor_sensor	ItemReactorSensor	True	True	True	True	False	reactor_sensor = new ItemReactorSensor().setUnlocalizedName("reactor_sensor").setMaxStackSize(1).setCreativeTab(MainRegistry.consumableTab).setTextureName(RefStrings.MODID + ":reactor_sensor")
rebar_placer	formal	HbmItems	rebar_placer	ItemRebarPlacer	True	True	True	True	False	rebar_placer = new ItemRebarPlacer().setUnlocalizedName("rebar_placer").setMaxStackSize(1).setCreativeTab(MainRegistry.consumableTab).setTextureName(RefStrings.MODID + ":rebar_placer")
record_glass	formal	HbmItems	record_glass	ItemModRecord	True	True	False	True	False	record_glass = new ItemModRecord("glass").setUnlocalizedName("record_glass").setCreativeTab(null).setTextureName(RefStrings.MODID + ":record_glass")
record_lc	formal	HbmItems	record_lc	ItemModRecord	True	True	False	True	False	record_lc = new ItemModRecord("lc").setUnlocalizedName("record_lc").setCreativeTab(CreativeTabs.tabMisc).setTextureName(RefStrings.MODID + ":record_lc")
record_ss	formal	HbmItems	record_ss	ItemModRecord	True	True	False	True	False	record_ss = new ItemModRecord("ss").setUnlocalizedName("record_ss").setCreativeTab(CreativeTabs.tabMisc).setTextureName(RefStrings.MODID + ":record_ss")
record_vc	formal	HbmItems	record_vc	ItemModRecord	True	True	False	True	False	record_vc = new ItemModRecord("vc").setUnlocalizedName("record_vc").setCreativeTab(CreativeTabs.tabMisc).setTextureName(RefStrings.MODID + ":record_vc")
redstone_sword	formal	HbmItems	redstone_sword	RedstoneSword	True	True	True	True	False	public static void initializeItem() { redstone_sword = new RedstoneSword(ToolMaterial.STONE).setUnlocalizedName("redstone_sword").setCreativeTab(CreativeTabs.tabCombat).setTextureName(RefStrings.MODID + ":redstone_sword")
reer_graar	formal	HbmItems	reer_graar	ModSword	False	True	True	True	False	reer_graar = new ModSword(MainRegistry.tMatTitan).setUnlocalizedName("reer_graar").setFull3D().setTextureName(RefStrings.MODID + ":reer_graar_hd")
ring_pull	formal	HbmItems	ring_pull	Item	True	True	True	True	False	ring_pull = new Item().setUnlocalizedName("ring_pull").setCreativeTab(MainRegistry.consumableTab).setTextureName(RefStrings.MODID + ":ring_pull")
ring_starmetal	formal	HbmItems	ring_starmetal	Item	True	True	True	True	False	ring_starmetal = new Item().setUnlocalizedName("ring_starmetal").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ring_starmetal")
robes_boots	formal	HbmItems		UNRESOLVED	True	True	True	True	False	
robes_helmet	formal	HbmItems		UNRESOLVED	True	True	True	True	False	
robes_legs	formal	HbmItems		UNRESOLVED	True	True	True	True	False	
robes_plate	formal	HbmItems		UNRESOLVED	True	True	True	True	False	
rocket_fuel	formal	HbmItems	rocket_fuel	Item	True	True	True	True	False	rocket_fuel = new Item().setUnlocalizedName("rocket_fuel").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":rocket_fuel")
rod	formal	HbmItems	rod	ItemBreedingRod	False	False	False	True	False	rod = (ItemEnumMulti) new ItemBreedingRod().setUnlocalizedName("rod").setContainerItem(ModItems.rod_empty).setCreativeTab(MainRegistry.controlTab)
rod_dual	formal	HbmItems	rod_dual	ItemBreedingRod	False	False	False	True	False	rod_dual = (ItemEnumMulti) new ItemBreedingRod().setUnlocalizedName("rod_dual").setContainerItem(ModItems.rod_dual_empty).setCreativeTab(MainRegistry.controlTab)
rod_dual_empty	formal	HbmItems	rod_dual_empty	Item	True	True	True	True	False	rod_dual_empty = new Item().setUnlocalizedName("rod_dual_empty").setCreativeTab(MainRegistry.controlTab).setTextureName(RefStrings.MODID + ":rod_dual_empty")
rod_empty	formal	HbmItems	rod_empty	Item	True	True	True	True	False	rod_empty = new Item().setUnlocalizedName("rod_empty").setCreativeTab(MainRegistry.controlTab).setTextureName(RefStrings.MODID + ":rod_empty")
rod_of_discord	formal	HbmItems	rod_of_discord	ItemDiscord	True	True	True	True	False	rod_of_discord = new ItemDiscord().setUnlocalizedName("rod_of_discord").setMaxStackSize(1).setCreativeTab(MainRegistry.consumableTab).setFull3D().setTextureName(RefStrings.MODID + ":rod_of_discord")
rod_quad	formal	HbmItems	rod_quad	ItemBreedingRod	False	False	False	True	False	rod_quad = (ItemEnumMulti) new ItemBreedingRod().setUnlocalizedName("rod_quad").setContainerItem(ModItems.rod_quad_empty).setCreativeTab(MainRegistry.controlTab)
rod_quad_empty	formal	HbmItems	rod_quad_empty	Item	True	True	True	True	False	rod_quad_empty = new Item().setUnlocalizedName("rod_quad_empty").setCreativeTab(MainRegistry.controlTab).setTextureName(RefStrings.MODID + ":rod_quad_empty")
rod_zirnox	formal	HbmItems	rod_zirnox	ItemZirnoxRod	False	False	False	True	False	rod_zirnox = (ItemEnumMulti) new ItemZirnoxRod().setUnlocalizedName("rod_zirnox").setCreativeTab(MainRegistry.controlTab).setTextureName(RefStrings.MODID + ":rod_zirnox")
rod_zirnox_empty	formal	HbmItems	rod_zirnox_empty	Item	True	True	True	True	False	rod_zirnox_empty = new Item().setUnlocalizedName("rod_zirnox_empty").setMaxStackSize(64).setCreativeTab(MainRegistry.controlTab).setTextureName(RefStrings.MODID + ":rod_zirnox_empty")
rod_zirnox_les_fuel_depleted	formal	HbmItems	rod_zirnox_les_fuel_depleted	Item	True	True	True	False	False	rod_zirnox_les_fuel_depleted = new Item().setUnlocalizedName("rod_zirnox_les_fuel_depleted").setCreativeTab(MainRegistry.controlTab).setContainerItem(ModItems.rod_zirnox_empty).setTextureName(RefStrings.MODID + ":rod_zirnox_les_fuel_depleted")
rod_zirnox_mox_fuel_depleted	formal	HbmItems	rod_zirnox_mox_fuel_depleted	Item	True	True	True	False	False	rod_zirnox_mox_fuel_depleted = new Item().setUnlocalizedName("rod_zirnox_mox_fuel_depleted").setCreativeTab(MainRegistry.controlTab).setContainerItem(ModItems.rod_zirnox_empty).setTextureName(RefStrings.MODID + ":rod_zirnox_mox_fuel_depleted")
rod_zirnox_natural_uranium_fuel_depleted	formal	HbmItems	rod_zirnox_natural_uranium_fuel_depleted	Item	False	False	True	False	False	rod_zirnox_natural_uranium_fuel_depleted = new Item().setUnlocalizedName("rod_zirnox_natural_uranium_fuel_depleted").setCreativeTab(MainRegistry.controlTab).setContainerItem(ModItems.rod_zirnox_empty).setTextureName(RefStrings.MODID + ":rod_zirnox_uranium_fuel_depleted")
rod_zirnox_plutonium_fuel_depleted	formal	HbmItems	rod_zirnox_plutonium_fuel_depleted	Item	True	True	True	False	False	rod_zirnox_plutonium_fuel_depleted = new Item().setUnlocalizedName("rod_zirnox_plutonium_fuel_depleted").setCreativeTab(MainRegistry.controlTab).setContainerItem(ModItems.rod_zirnox_empty).setTextureName(RefStrings.MODID + ":rod_zirnox_plutonium_fuel_depleted")
rod_zirnox_thorium_fuel_depleted	formal	HbmItems	rod_zirnox_thorium_fuel_depleted	Item	True	True	True	False	False	rod_zirnox_thorium_fuel_depleted = new Item().setUnlocalizedName("rod_zirnox_thorium_fuel_depleted").setCreativeTab(MainRegistry.controlTab).setContainerItem(ModItems.rod_zirnox_empty).setTextureName(RefStrings.MODID + ":rod_zirnox_thorium_fuel_depleted")
rod_zirnox_tritium	formal	HbmItems	rod_zirnox_tritium	Item	True	True	True	True	False	rod_zirnox_tritium = new Item().setUnlocalizedName("rod_zirnox_tritium").setMaxStackSize(1).setCreativeTab(MainRegistry.controlTab).setContainerItem(ModItems.rod_zirnox_empty).setTextureName(RefStrings.MODID + ":rod_zirnox_tritium")
rod_zirnox_u233_fuel_depleted	formal	HbmItems	rod_zirnox_u233_fuel_depleted	Item	True	True	True	False	False	rod_zirnox_u233_fuel_depleted = new Item().setUnlocalizedName("rod_zirnox_u233_fuel_depleted").setCreativeTab(MainRegistry.controlTab).setContainerItem(ModItems.rod_zirnox_empty).setTextureName(RefStrings.MODID + ":rod_zirnox_u233_fuel_depleted")
rod_zirnox_u235_fuel_depleted	formal	HbmItems	rod_zirnox_u235_fuel_depleted	Item	True	True	True	False	False	rod_zirnox_u235_fuel_depleted = new Item().setUnlocalizedName("rod_zirnox_u235_fuel_depleted").setCreativeTab(MainRegistry.controlTab).setContainerItem(ModItems.rod_zirnox_empty).setTextureName(RefStrings.MODID + ":rod_zirnox_u235_fuel_depleted")
rod_zirnox_uranium_fuel_depleted	formal	HbmItems	rod_zirnox_uranium_fuel_depleted	Item	True	True	True	False	False	rod_zirnox_uranium_fuel_depleted = new Item().setUnlocalizedName("rod_zirnox_uranium_fuel_depleted").setCreativeTab(MainRegistry.controlTab).setContainerItem(ModItems.rod_zirnox_empty).setTextureName(RefStrings.MODID + ":rod_zirnox_uranium_fuel_depleted")
rod_zirnox_zfb_mox_depleted	formal	HbmItems	rod_zirnox_zfb_mox_depleted	Item	True	True	True	False	False	rod_zirnox_zfb_mox_depleted = new Item().setUnlocalizedName("rod_zirnox_zfb_mox_depleted").setCreativeTab(MainRegistry.controlTab).setContainerItem(ModItems.rod_zirnox_empty).setTextureName(RefStrings.MODID + ":rod_zirnox_zfb_mox_depleted")
rpa_boots	formal	HbmItems		UNRESOLVED	True	True	True	False	False	
rpa_helmet	formal	HbmItems		UNRESOLVED	True	True	True	False	False	
rpa_legs	formal	HbmItems		UNRESOLVED	True	True	True	False	False	
rpa_plate	formal	HbmItems		UNRESOLVED	True	True	True	False	False	
rtg_unit	formal	HbmItems	rtg_unit	Item	True	True	True	True	False	rtg_unit = new Item().setUnlocalizedName("rtg_unit").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":rtg_unit")
rtty_pager	formal	HbmItems	rtty_pager	ItemRTTYPager	True	True	True	True	False	rtty_pager = new ItemRTTYPager().setUnlocalizedName("rtty_pager").setMaxStackSize(1).setCreativeTab(MainRegistry.consumableTab).setTextureName(RefStrings.MODID + ":rtty_pager")
rune_blank	formal	HbmItems	rune_blank	ItemCustomLore	True	True	True	True	False	rune_blank = new ItemCustomLore().setEffect().setUnlocalizedName("rune_blank").setCreativeTab(MainRegistry.partsTab).setMaxStackSize(1).setTextureName(RefStrings.MODID + ":rune_blank")
rune_dagaz	formal	HbmItems	rune_dagaz	ItemCustomLore	True	True	True	True	False	rune_dagaz = new ItemCustomLore().setEffect().setUnlocalizedName("rune_dagaz").setCreativeTab(MainRegistry.partsTab).setMaxStackSize(1).setTextureName(RefStrings.MODID + ":rune_dagaz")
rune_hagalaz	formal	HbmItems	rune_hagalaz	ItemCustomLore	True	True	True	True	False	rune_hagalaz = new ItemCustomLore().setEffect().setUnlocalizedName("rune_hagalaz").setCreativeTab(MainRegistry.partsTab).setMaxStackSize(1).setTextureName(RefStrings.MODID + ":rune_hagalaz")
rune_isa	formal	HbmItems	rune_isa	ItemCustomLore	True	True	True	True	False	rune_isa = new ItemCustomLore().setEffect().setUnlocalizedName("rune_isa").setCreativeTab(MainRegistry.partsTab).setMaxStackSize(1).setTextureName(RefStrings.MODID + ":rune_isa")
rune_jera	formal	HbmItems	rune_jera	ItemCustomLore	True	True	True	True	False	rune_jera = new ItemCustomLore().setEffect().setUnlocalizedName("rune_jera").setCreativeTab(MainRegistry.partsTab).setMaxStackSize(1).setTextureName(RefStrings.MODID + ":rune_jera")
rune_thurisaz	formal	HbmItems	rune_thurisaz	ItemCustomLore	True	True	True	True	False	rune_thurisaz = new ItemCustomLore().setEffect().setUnlocalizedName("rune_thurisaz").setCreativeTab(MainRegistry.partsTab).setMaxStackSize(1).setTextureName(RefStrings.MODID + ":rune_thurisaz")
safety_fuse	formal	HbmItems	safety_fuse	Item	True	True	True	True	False	safety_fuse = new Item().setUnlocalizedName("safety_fuse").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":safety_fuse")
sat_base	formal	HbmItems	sat_base	Item	True	True	True	True	False	sat_base = new Item().setUnlocalizedName("sat_base").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":sat_base")
sat_chip	formal	HbmItems	sat_chip	ItemSatChip	True	True	True	True	False	sat_chip = new ItemSatChip().setUnlocalizedName("sat_chip").setMaxStackSize(1).setCreativeTab(MainRegistry.missileTab).setTextureName(RefStrings.MODID + ":sat_chip")
sat_coord	formal	HbmItems	sat_coord	ItemSatInterface	True	True	True	True	False	sat_coord = new ItemSatInterface().setUnlocalizedName("sat_coord").setMaxStackSize(1).setCreativeTab(MainRegistry.missileTab).setTextureName(RefStrings.MODID + ":sat_coord")
sat_designator	formal	HbmItems	sat_designator	ItemSatDesignator	True	True	True	True	False	sat_designator = new ItemSatDesignator().setUnlocalizedName("sat_designator").setFull3D().setMaxStackSize(1).setCreativeTab(MainRegistry.missileTab).setTextureName(RefStrings.MODID + ":sat_designator")
sat_foeq	formal	HbmItems	sat_foeq	ItemSatChip	True	True	True	True	False	sat_foeq = new ItemSatChip().setUnlocalizedName("sat_foeq").setMaxStackSize(1).setCreativeTab(MainRegistry.missileTab).setTextureName(RefStrings.MODID + ":sat_foeq")
sat_gerald	formal	HbmItems	sat_gerald	ItemSatChip	True	True	True	True	False	sat_gerald = new ItemSatChip().setUnlocalizedName("sat_gerald").setMaxStackSize(1).setCreativeTab(MainRegistry.missileTab).setTextureName(RefStrings.MODID + ":sat_gerald")
sat_head_laser	formal	HbmItems	sat_head_laser	Item	True	True	True	True	False	sat_head_laser = new Item().setUnlocalizedName("sat_head_laser").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":sat_head_laser")
sat_head_mapper	formal	HbmItems	sat_head_mapper	Item	True	True	True	True	False	sat_head_mapper = new Item().setUnlocalizedName("sat_head_mapper").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":sat_head_mapper")
sat_head_radar	formal	HbmItems	sat_head_radar	Item	True	True	True	True	False	sat_head_radar = new Item().setUnlocalizedName("sat_head_radar").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":sat_head_radar")
sat_head_resonator	formal	HbmItems	sat_head_resonator	Item	True	True	True	True	False	sat_head_resonator = new Item().setUnlocalizedName("sat_head_resonator").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":sat_head_resonator")
sat_head_scanner	formal	HbmItems	sat_head_scanner	Item	True	True	True	True	False	sat_head_scanner = new Item().setUnlocalizedName("sat_head_scanner").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":sat_head_scanner")
sat_interface	formal	HbmItems	sat_interface	ItemSatInterface	True	True	True	True	False	sat_interface = new ItemSatInterface().setUnlocalizedName("sat_interface").setMaxStackSize(1).setCreativeTab(MainRegistry.missileTab).setTextureName(RefStrings.MODID + ":sat_interface")
